course_id,integration_id,short_name,long_name,account_id,term_id,status,start_date,end_date,course_format,blueprint_course_id
SURG.800.202615.31T,,SURG 800 31T:,26 SPRING SURG 800 31T: SURGERY CLERKSHIP,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.800.202615.31D,,SURG 800 31D:,26 SPRING SURG 800 31D: SURGERY CLERKSHIP,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.800.202615.31H,,SURG 800 31H:,26 SPRING SURG 800 31H: SURGERY CLERKSHIP,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.800.202615.31R,,SURG 800 31R:,26 SPRING SURG 800 31R: SURGERY CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.800.202615.32H,,SURG 800 32H:,26 SPRING SURG 800 32H: SURGERY CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.800.202615.32T,,SURG 800 32T:,26 SPRING SURG 800 32T: SURGERY CLERKSHIP,CS.CLMD,202615,active,2026-04-13T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.31D,,SURG 801 31D:,26 SPRING SURG 801 31D: PLASTIC SURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.32T,,SURG 801 32T:,26 SPRING SURG 801 32T: PLASTIC SURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.32R,,SURG 801 32R:,26 SPRING SURG 801 32R: PLASTIC SURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.35D,,SURG 801 35D:,26 SPRING SURG 801 35D: PLASTIC SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.33B,,SURG 801 33B:,26 SPRING SURG 801 33B: PLASTIC SURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.33E,,SURG 801 33E:,26 SPRING SURG 801 33E: PLASTIC SURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.33F,,SURG 801 33F:,26 SPRING SURG 801 33F: PLASTIC SURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.33T,,SURG 801 33T:,26 SPRING SURG 801 33T: PLASTIC SURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.34D,,SURG 801 34D:,26 SPRING SURG 801 34D: PLASTIC SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.34E,,SURG 801 34E:,26 SPRING SURG 801 34E: PLASTIC SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.34F,,SURG 801 34F:,26 SPRING SURG 801 34F: PLASTIC SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.34R,,SURG 801 34R:,26 SPRING SURG 801 34R: PLASTIC SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.34T,,SURG 801 34T:,26 SPRING SURG 801 34T: PLASTIC SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.35B,,SURG 801 35B:,26 SPRING SURG 801 35B: PLASTIC SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.35E,,SURG 801 35E:,26 SPRING SURG 801 35E: PLASTIC SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.35F,,SURG 801 35F:,26 SPRING SURG 801 35F: PLASTIC SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.37F,,SURG 801 37F:,26 SPRING SURG 801 37F: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.35T,,SURG 801 35T:,26 SPRING SURG 801 35T: PLASTIC SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.36B,,SURG 801 36B:,26 SPRING SURG 801 36B: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.36D,,SURG 801 36D:,26 SPRING SURG 801 36D: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.36E,,SURG 801 36E:,26 SPRING SURG 801 36E: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.36F,,SURG 801 36F:,26 SPRING SURG 801 36F: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.36R,,SURG 801 36R:,26 SPRING SURG 801 36R: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.36T,,SURG 801 36T:,26 SPRING SURG 801 36T: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.37B,,SURG 801 37B:,26 SPRING SURG 801 37B: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.37D,,SURG 801 37D:,26 SPRING SURG 801 37D: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.37E,,SURG 801 37E:,26 SPRING SURG 801 37E: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.37R,,SURG 801 37R:,26 SPRING SURG 801 37R: PLASTIC SURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.801.202615.37T,,SURG 801 37T:,26 SPRING SURG 801 37T: PLASTIC SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.853.202615.37T,,SURG 853 37T:,26 SPRING SURG 853 37T: PODIATRY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.31H,,SURG 802 31H:,26 SPRING SURG 802 31H: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.36R,,SURG 802 36R:,26 SPRING SURG 802 36R: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.32H,,SURG 802 32H:,26 SPRING SURG 802 32H: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.31B,,SURG 802 31B:,26 SPRING SURG 802 31B: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.31D,,SURG 802 31D:,26 SPRING SURG 802 31D: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.31E,,SURG 802 31E:,26 SPRING SURG 802 31E: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.31F,,SURG 802 31F:,26 SPRING SURG 802 31F: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.31T,,SURG 802 31T:,26 SPRING SURG 802 31T: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.32B,,SURG 802 32B:,26 SPRING SURG 802 32B: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.32D,,SURG 802 32D:,26 SPRING SURG 802 32D: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.34R,,SURG 802 34R:,26 SPRING SURG 802 34R: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.32E,,SURG 802 32E:,26 SPRING SURG 802 32E: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.32F,,SURG 802 32F:,26 SPRING SURG 802 32F: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.32R,,SURG 802 32R:,26 SPRING SURG 802 32R: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.32T,,SURG 802 32T:,26 SPRING SURG 802 32T: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.33B,,SURG 802 33B:,26 SPRING SURG 802 33B: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.33D,,SURG 802 33D:,26 SPRING SURG 802 33D: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.33E,,SURG 802 33E:,26 SPRING SURG 802 33E: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.33F,,SURG 802 33F:,26 SPRING SURG 802 33F: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.33R,,SURG 802 33R:,26 SPRING SURG 802 33R: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.31E,,SURG 803 31E:,26 SPRING SURG 803 31E: GENERAL SURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.33T,,SURG 802 33T:,26 SPRING SURG 802 33T: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.34B,,SURG 802 34B:,26 SPRING SURG 802 34B: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.35R,,SURG 802 35R:,26 SPRING SURG 802 35R: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.34D,,SURG 802 34D:,26 SPRING SURG 802 34D: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.35H,,SURG 802 35H:,26 SPRING SURG 802 35H: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.34E,,SURG 802 34E:,26 SPRING SURG 802 34E: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.34F,,SURG 802 34F:,26 SPRING SURG 802 34F: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.34T,,SURG 802 34T:,26 SPRING SURG 802 34T: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.35B,,SURG 802 35B:,26 SPRING SURG 802 35B: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.35D,,SURG 802 35D:,26 SPRING SURG 802 35D: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.35E,,SURG 802 35E:,26 SPRING SURG 802 35E: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.857.202615.34R,,SURG 857 34R:,26 SPRING SURG 857 34R: OPHTHALMOLOGY-RETINA,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.35F,,SURG 802 35F:,26 SPRING SURG 802 35F: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.35T,,SURG 802 35T:,26 SPRING SURG 802 35T: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.36B,,SURG 802 36B:,26 SPRING SURG 802 36B: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.36D,,SURG 802 36D:,26 SPRING SURG 802 36D: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.36E,,SURG 802 36E:,26 SPRING SURG 802 36E: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.36F,,SURG 802 36F:,26 SPRING SURG 802 36F: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.36H,,SURG 802 36H:,26 SPRING SURG 802 36H: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.36T,,SURG 802 36T:,26 SPRING SURG 802 36T: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.37B,,SURG 802 37B:,26 SPRING SURG 802 37B: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.37D,,SURG 802 37D:,26 SPRING SURG 802 37D: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.37E,,SURG 802 37E:,26 SPRING SURG 802 37E: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.37H,,SURG 802 37H:,26 SPRING SURG 802 37H: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.37F,,SURG 802 37F:,26 SPRING SURG 802 37F: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.802.202615.37T,,SURG 802 37T:,26 SPRING SURG 802 37T: OTOLARYNGOLOGY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.35F,,SURG 803 35F:,26 SPRING SURG 803 35F: GENERAL SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.31B,,SURG 803 31B:,26 SPRING SURG 803 31B: GENERAL SURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.31F,,SURG 803 31F:,26 SPRING SURG 803 31F: GENERAL SURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.31H,,SURG 803 31H:,26 SPRING SURG 803 31H: GENERAL SURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.32B,,SURG 803 32B:,26 SPRING SURG 803 32B: GENERAL SURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.32E,,SURG 803 32E:,26 SPRING SURG 803 32E: GENERAL SURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.32F,,SURG 803 32F:,26 SPRING SURG 803 32F: GENERAL SURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.32H,,SURG 803 32H:,26 SPRING SURG 803 32H: GENERAL SURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.33B,,SURG 803 33B:,26 SPRING SURG 803 33B: GENERAL SURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.33H,,SURG 803 33H:,26 SPRING SURG 803 33H: GENERAL SURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.34B,,SURG 803 34B:,26 SPRING SURG 803 34B: GENERAL SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.34E,,SURG 803 34E:,26 SPRING SURG 803 34E: GENERAL SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.34F,,SURG 803 34F:,26 SPRING SURG 803 34F: GENERAL SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.34H,,SURG 803 34H:,26 SPRING SURG 803 34H: GENERAL SURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.35B,,SURG 803 35B:,26 SPRING SURG 803 35B: GENERAL SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.35E,,SURG 803 35E:,26 SPRING SURG 803 35E: GENERAL SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.35H,,SURG 803 35H:,26 SPRING SURG 803 35H: GENERAL SURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.36B,,SURG 803 36B:,26 SPRING SURG 803 36B: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.36E,,SURG 803 36E:,26 SPRING SURG 803 36E: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.36F,,SURG 803 36F:,26 SPRING SURG 803 36F: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.36H,,SURG 803 36H:,26 SPRING SURG 803 36H: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.37B,,SURG 803 37B:,26 SPRING SURG 803 37B: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.37E,,SURG 803 37E:,26 SPRING SURG 803 37E: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.37F,,SURG 803 37F:,26 SPRING SURG 803 37F: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.803.202615.37H,,SURG 803 37H:,26 SPRING SURG 803 37H: GENERAL SURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.31B,,SURG 805 31B:,26 SPRING SURG 805 31B: NEUROSURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.31D,,SURG 805 31D:,26 SPRING SURG 805 31D: NEUROSURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.31E,,SURG 805 31E:,26 SPRING SURG 805 31E: NEUROSURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.31H,,SURG 805 31H:,26 SPRING SURG 805 31H: NEUROSURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.31T,,SURG 805 31T:,26 SPRING SURG 805 31T: NEUROSURGERY,CS.CLMD,202615,active,2026-01-05T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.32B,,SURG 805 32B:,26 SPRING SURG 805 32B: NEUROSURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.32D,,SURG 805 32D:,26 SPRING SURG 805 32D: NEUROSURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.810.202615.33T,,SURG 810 33T:,26 SPRING SURG 810 33T: ORAL/MAXILLOFACIAL SURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.32E,,SURG 805 32E:,26 SPRING SURG 805 32E: NEUROSURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.32H,,SURG 805 32H:,26 SPRING SURG 805 32H: NEUROSURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.32T,,SURG 805 32T:,26 SPRING SURG 805 32T: NEUROSURGERY,CS.CLMD,202615,active,2026-02-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.33B,,SURG 805 33B:,26 SPRING SURG 805 33B: NEUROSURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.33D,,SURG 805 33D:,26 SPRING SURG 805 33D: NEUROSURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.33E,,SURG 805 33E:,26 SPRING SURG 805 33E: NEUROSURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.33H,,SURG 805 33H:,26 SPRING SURG 805 33H: NEUROSURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.33T,,SURG 805 33T:,26 SPRING SURG 805 33T: NEUROSURGERY,CS.CLMD,202615,active,2026-03-02T00:00:00-06:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.34B,,SURG 805 34B:,26 SPRING SURG 805 34B: NEUROSURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.34D,,SURG 805 34D:,26 SPRING SURG 805 34D: NEUROSURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.34E,,SURG 805 34E:,26 SPRING SURG 805 34E: NEUROSURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.34H,,SURG 805 34H:,26 SPRING SURG 805 34H: NEUROSURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.34T,,SURG 805 34T:,26 SPRING SURG 805 34T: NEUROSURGERY,CS.CLMD,202615,active,2026-04-06T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.35B,,SURG 805 35B:,26 SPRING SURG 805 35B: NEUROSURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.35D,,SURG 805 35D:,26 SPRING SURG 805 35D: NEUROSURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.35E,,SURG 805 35E:,26 SPRING SURG 805 35E: NEUROSURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.35H,,SURG 805 35H:,26 SPRING SURG 805 35H: NEUROSURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.35T,,SURG 805 35T:,26 SPRING SURG 805 35T: NEUROSURGERY,CS.CLMD,202615,active,2026-05-04T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.36B,,SURG 805 36B:,26 SPRING SURG 805 36B: NEUROSURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.36D,,SURG 805 36D:,26 SPRING SURG 805 36D: NEUROSURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.36H,,SURG 805 36H:,26 SPRING SURG 805 36H: NEUROSURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.36T,,SURG 805 36T:,26 SPRING SURG 805 36T: NEUROSURGERY,CS.CLMD,202615,active,2026-06-01T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.37B,,SURG 805 37B:,26 SPRING SURG 805 37B: NEUROSURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
SURG.805.202615.37D,,SURG 805 37D:,26 SPRING SURG 805 37D: NEUROSURGERY,CS.CLMD,202615,active,2026-06-08T00:00:00-05:00,2026-07-31T12:00:00-05:00,,
